M,616,3116390.443,1.7518605699E7
L,327,3115455.154,1.7510749342E7
M,617,3115659.445,1.7519666758E7
K,901,3115377.612,1.7507330617E7
L,328,3115669.639,1.7503792342E7
P,264,3116184.224,1.7514581731E7
O,110,3116490.338,1.7516695634E7
M,618,3116961.294,1.7519022713E7
L,329,3116083.457,1.7512319177E7
P,265,3116514.654,1.7515256851E7
P,266,3116744.356,1.7513716392E7
L,330,3116657.949,1.7528200129E7
L,331,3116730.5,1.751295697E7
K,902,3116949.984,1.7506811088E7
L,332,3116565.694,1.7526674175E7
K,903,3116293.025,1.7505817473E7
L,333,3116440.825,1.7505136889E7
L,334,3117320.946,1.7524786976E7
M,619,3117646.791,1.7518066304E7
M,620,3117569.44,1.751817521E7
L,335,3116912.769,1.7524482613E7
L,336,3117187.324,1.7503244088E7
L,337,3117944.821,1.7526588973E7
L,338,3117967.717,1.7526186426E7
O,111,3117843.403,1.7516183482E7
K,904,3118096.893,1.7507282375E7
L,339,3117236.955,1.7524854886E7
K,905,3117160.802,1.7527824524E7
L,340,3117795.366,1.7505506663E7
P,267,3117219.679,1.7516676834E7
P,268,3117735.728,1.751454793E7
M,621,3118403.388,1.7516740355E7
L,341,3117852.827,1.7527119432E7
K,906,3118040.784,1.7507586099E7
L,342,3117653.719,1.7502746888E7
P,269,3117569.545,1.7515392022E7
K,907,3118019.672,1.7528469657E7
P,270,3119242.097,1.7521439781E7
K,908,3118617.184,1.752949655E7
L,343,3118833.581,1.7508379243E7
L,344,3118748.569,1.7525417563E7
K,909,3118752.829,1.7527061209E7
K,910,3117780.002,1.7506631081E7
M,622,3119755.482,1.7518663905E7
O,112,3119225.589,1.7518517342E7
L,345,3118411.574,1.7505473915E7
P,271,3119131.426,1.7516141817E7
M,623,3119374.068,1.7519354121E7
L,346,3118865.93,1.7524469242E7
P,272,3119238.061,1.7520689456E7
K,911,3119354.976,1.7507988781E7
K,912,3119473.929,1.7530062662E7
P,273,3118929.652,1.7515775172E7
P,274,3119524.876,1.752067673E7
P,275,3119755.994,1.7522038672E7
P,276,3119494.993,1.7523432788E7
P,277,3119311.569,1.7514984931E7
M,624,3119133.677,1.751662322E7
L,347,3119505.84,1.7502328967E7
P,278,3119010.158,1.7522255006E7
K,913,3120016.531,1.752830555E7
M,625,3120017.626,1.7518212406E7
P,279,3119741.379,1.7513673026E7
K,914,3119583.166,1.7530865027E7
K,915,3119928.301,1.7527574763E7
L,348,3119041.84,1.7525171052E7
K,916,3119371.391,1.753199265E7
K,917,3119391.323,1.7529585421E7
O,113,3119760.057,1.7517815774E7
P,280,3119182.613,1.7520238658E7
Q,72,3118958.297,1.7510393337E7
M,626,3120063.342,1.7518544071E7
L,349,3119266.125,1.7507914975E7
L,350,3119104.337,1.750923315E7
P,281,3119618.947,1.7520606726E7
P,282,3119791.271,1.7523483719E7
L,351,3119704.99,1.7526334421E7
L,352,3120102.351,1.7524914372E7
P,283,3120095.898,1.7515850139E7
K,918,3120086.009,1.7532559588E7
M,627,3119885.426,1.7519132216E7
L,353,3120263.823,1.7528487403E7
L,354,3120309.52,1.7528110326E7
L,355,3120375.397,1.7526501127E7
K,919,3119368.967,1.7529806276E7
O,114,3120592.718,1.7514442416E7
P,284,3119909.541,1.7515348739E7
O,115,3120292.498,1.7513763426E7
K,920,3120515.846,1.753120983E7
P,285,3120793.993,1.7523799611E7
L,356,3119659.079,1.7506213422E7
K,921,3120892.597,1.7531713115E7
P,286,3120619.728,1.7521429842E7
P,287,3120304.133,1.7522041498E7
L,357,3120986.269,1.7528800222E7
P,288,3121079.461,1.752460215E7
K,922,3120940.364,1.7532729153E7
M,628,3120975.359,1.7518246675E7
Q,73,3120180.516,1.7505647801E7
M,629,3120877.24,1.7520503728E7
M,630,3121075.393,1.7520259194E7
P,289,3121676.435,1.752188079E7
P,290,3121531.922,1.7521576075E7
O,116,3121420.476,1.751794854E7
P,291,3121259.576,1.7515126087E7
L,358,3120409.361,1.7506625003E7
L,359,3121478.809,1.7530366943E7
L,360,3121548.688,1.7530106498E7
M,631,3121668.481,1.7517184981E7
Q,74,3121206.379,1.7508809271E7
L,361,3120506.107,1.750230167E7
P,292,3121722.339,1.7513972946E7
M,632,3120986.31,1.7516913371E7
L,362,3121896.63,1.7527142528E7
L,363,3121589.514,1.7527326159E7
P,293,3120931.275,1.752340354E7
P,294,3120773.99,1.7513150972E7
Q,75,3121820.222,1.750893989E7
L,364,3120849.112,1.7531095415E7
M,633,3121292.653,1.7521844374E7
M,634,3121454.469,1.7519281324E7
M,635,3121713.954,1.7516845789E7
M,636,3121190.448,1.7520589037E7
M,637,3121478.626,1.7514119903E7
K,923,3120954.518,1.7533260606E7
Q,76,3121008.741,1.7509226576E7
Q,77,3121613.921,1.7508870208E7
L,365,3121247.105,1.7531902697E7
M,638,3122036.251,1.7516472555E7
L,366,3120844.419,1.75066908E7
M,639,3121870.904,1.7522714248E7
M,640,3121732.03,1.7518155469E7
M,641,3122042.032,1.7517806179E7
P,295,3121051.54,1.7513449782E7
L,367,3121675.795,1.7531833856E7
P,296,3122569.324,1.7513549865E7
P,297,3121990.895,1.7523665349E7
M,642,3122029.301,1.7503009765E7
M,643,3121901.228,1.7521243099E7
Q,78,3121689.865,1.7509764109E7
L,368,3122010.431,1.7529707433E7
P,298,3122107.433,1.7511463369E7
M,644,3121878.091,1.7512541743E7
K,924,3122506.54,1.7531079956E7
P,299,3122385.8,1.7523840462E7
M,645,3122857.362,1.7503896684E7
M,646,3122602.399,1.7515487266E7
M,647,3122480.113,1.7522160872E7
M,648,3122021.655,1.7512397065E7
L,369,3121852.618,1.7506956148E7
M,649,3123425.695,1.7513930392E7
M,650,3122975.011,1.7522436231E7
Q,79,3122764.305,1.7508463208E7
L,370,3123275.386,1.7523608252E7
M,651,3123194.048,1.7503672269E7
P,300,3123351.179,1.7525580465E7
O,117,3122997.477,1.751665878E7
L,371,3122602.498,1.7523195298E7
L,372,3123479.061,1.7521524089E7
M,652,3123462.433,1.7512465862E7
O,118,3123341.539,1.7516564796E7
K,925,3123656.134,1.7531334904E7
L,373,3123164.795,1.753017991E7
M,653,3123542.208,1.7515306937E7
M,654,3122594.941,1.7514804187E7
Q,80,3123268.226,1.7510051677E7
L,374,3123755.907,1.7528955559E7
P,301,3122849.289,1.752590155E7
M,655,3123036.398,1.7524224828E7
M,656,3123001.062,1.7525558477E7
L,375,3123218.895,1.7522263907E7
M,657,3122577.247,1.7504038464E7
K,926,3123282.197,1.7532184196E7
L,376,3123339.395,1.7523370274E7
M,658,3123554.134,1.7517364097E7
K,927,3122558.018,1.7533394639E7
M,659,3123433.174,1.7514374039E7
N,220,3122594.882,1.7533409727E7
K,928,3123135.961,1.7521665864E7
P,302,3123573.262,1.7526351841E7
M,660,3123126.479,1.751113193E7
M,661,3123372.416,1.7504368908E7
L,377,3123049.599,1.7502986311E7
L,378,3123976.417,1.7529738165E7
K,929,3124101.595,1.7522279546E7
N,221,3123961.12,1.7538726441E7
M,662,3124112.274,1.7526018613E7
M,663,3124109.579,1.751320913E7
M,664,3123956.769,1.7508798327E7
M,665,3124353.585,1.7515439095E7
L,379,3123935.255,1.7531083112E7
M,666,3124331.243,1.7510166995E7
Q,81,3123739.841,1.7502036962E7
M,667,3124463.274,1.7513074216E7
M,668,3124576.526,1.7515351087E7
M,669,3124783.488,1.7510088112E7
R,39,3124097.536,1.7540026647E7
M,670,3124391.043,1.7516941313E7
L,380,3124125.849,1.7523981322E7
M,671,3124656.362,1.751393027E7
M,672,3125008.0,1.7510407222E7
M,673,3124229.383,1.7505078515E7
Q,82,3124475.281,1.7502648241E7
L,381,3124952.25,1.7530836542E7
L,382,3124934.146,1.752507574E7
N,222,3124862.071,1.7535245186E7
K,930,3124688.402,1.7531844139E7
M,674,3125194.027,1.7503478068E7
L,383,3124258.468,1.7529449088E7
M,675,3125083.625,1.7513766226E7
K,931,3125241.954,1.7537846108E7
L,384,3125288.17,1.7524431807E7
K,932,3125123.004,1.7533029825E7
M,676,3125049.249,1.752690982E7
K,933,3125210.263,1.7522897453E7
M,677,3124887.202,1.7508171804E7
M,678,3125363.28,1.7510288837E7
M,679,3124453.556,1.7513461594E7
K,934,3125520.061,1.751649236E7
M,680,3125573.35,1.7514725133E7
M,681,3124381.388,1.7514602021E7
O,119,3124733.494,1.7510860977E7
M,682,3124405.013,1.7513307198E7
R,40,3124755.953,1.7540580407E7
M,683,3124921.986,1.7513149478E7
M,684,3125065.886,1.7512266846E7
M,685,3124622.82,1.7501668998E7
L,385,3124811.342,1.7525399403E7
M,686,3125031.396,1.7509249145E7
O,120,3125419.486,1.7513455143E7
L,386,3125180.248,1.751629172E7
M,687,3125358.193,1.7510592149E7
K,935,3124568.088,1.753978396E7
K,936,3125498.523,1.75407064E7
L,387,3124983.149,1.7525372798E7
L,388,3124787.215,1.7531179421E7
M,688,3124812.698,1.7515650579E7
K,937,3124838.73,1.7533501746E7
K,938,3125214.404,1.7523265017E7
K,939,3125140.665,1.7531911875E7
K,940,3125207.378,1.7537682262E7
M,689,3125562.563,1.751407754E7
M,690,3125742.359,1.7513335554E7
M,691,3125640.875,1.7504227499E7
K,941,3125418.483,1.7522688035E7
M,692,3125526.278,1.750256821E7
M,693,3125730.266,1.7511720165E7
K,942,3125441.742,1.7538207625E7
M,694,3125979.673,1.7509729181E7
M,695,3125380.228,1.750606162E7
L,389,3126227.738,1.7524759207E7
K,943,3126023.497,1.7540901512E7
M,696,3126552.938,1.7512113507E7
R,41,3126452.02,1.7543150574E7
K,944,3125672.677,1.7533332025E7
L,390,3125722.982,1.7526881208E7
K,945,3125652.299,1.7520410046E7
K,946,3125900.954,1.7524324058E7
L,391,3126535.592,1.752723996E7
K,947,3126695.293,1.7523021869E7
O,121,3126284.693,1.7513736994E7
M,697,3125674.628,1.75052844E7
K,948,3125932.061,1.7535132843E7
K,949,3126303.317,1.7524846903E7
L,392,3126461.566,1.753109963E7
K,950,3126554.644,1.7539430804E7
M,698,3126699.993,1.7510743498E7
K,951,3126405.224,1.7518740142E7
M,699,3127118.536,1.7506725265E7
K,952,3127064.855,1.7533326813E7
O,122,3127237.858,1.7514022615E7
K,953,3127094.252,1.7536799947E7
K,954,3126541.169,1.7519249325E7
K,955,3126719.067,1.7535790094E7
L,393,3126269.756,1.7517491828E7
K,956,3127372.458,1.7541509163E7
L,394,3127263.969,1.7531263186E7
O,123,3127175.969,1.7511035696E7
M,700,3126865.61,1.7513165503E7
L,395,3127157.587,1.7528760114E7
K,957,3127111.041,1.7538956554E7
K,958,3126502.381,1.7525467977E7
M,701,3126528.587,1.7508677778E7
K,959,3126953.108,1.7538587119E7
K,960,3126750.16,1.7520251084E7
M,702,3127005.192,1.7510266205E7
L,396,3127003.434,1.7526191074E7
K,961,3127169.807,1.7522765071E7
K,962,3126352.503,1.7520346361E7
M,703,3126971.781,1.7501194865E7
M,704,3126287.726,1.7499589131E7
M,705,3126840.522,1.7506455771E7
M,706,3126420.618,1.7510367121E7
M,707,3127125.138,1.7508745552E7
R,42,3126923.694,1.7543375837E7
M,708,3126456.601,1.7509231056E7
L,397,3127466.805,1.7539309558E7
K,963,3126494.079,1.752154838E7
L,398,3126885.983,1.753959994E7
M,709,3127016.508,1.7511728641E7
L,399,3126712.857,1.7537350608E7
L,400,3126902.952,1.7532476966E7
O,124,3127413.457,1.753582312E7
M,710,3126258.02,1.7500459515E7
K,964,3126828.886,1.752414298E7
M,711,3127100.64,1.7507917861E7
M,712,3127560.378,1.751027538E7
M,713,3127475.743,1.7514036017E7
K,965,3126444.721,1.7534706606E7
M,714,3126730.224,1.750016036E7
M,715,3126690.562,1.7501636134E7
M,716,3127179.554,1.7502409984E7
M,717,3126954.866,1.7497642625E7
K,966,3127471.891,1.7523635566E7
M,718,3127857.946,1.7514109143E7
K,967,3127503.141,1.7541971901E7
K,968,3127376.202,1.7526271326E7
M,719,3127553.861,1.7498439339E7
M,720,3127816.808,1.7515668048E7
M,721,3127815.022,1.7509057106E7
P,303,3127331.93,1.7504208908E7
M,722,3127605.08,1.750714257E7
M,723,3127716.872,1.750232459E7
K,969,3127284.855,1.7521406779E7
M,724,3127770.69,1.7508646444E7
O,125,3128161.063,1.751178204E7
L,401,3127767.471,1.7533090211E7
L,402,3127229.765,1.7529214632E7
L,403,3128175.923,1.7539891182E7
P,304,3127505.347,1.7505509437E7
M,725,3126760.444,1.7498963958E7
M,726,3127581.036,1.7511830863E7
L,404,3128072.303,1.7530321715E7
K,970,3128393.003,1.7535865591E7
L,405,3127658.134,1.7536933404E7
K,971,3128226.341,1.7520742443E7
O,126,3127816.228,1.751578802E7
M,727,3127539.869,1.7496903795E7
L,406,3127864.578,1.7530269752E7
L,407,3127923.637,1.7532441232E7
K,972,3128150.301,1.7527757341E7
M,728,3128275.172,1.7506648715E7
K,973,3127576.589,1.751893235E7
P,305,3128230.319,1.7504689835E7
O,127,3127916.254,1.7517175756E7
M,729,3129147.841,1.7510061671E7
M,730,3128623.723,1.7505965989E7
M,731,3128581.602,1.74959288E7
M,732,3128682.509,1.7500238722E7
K,974,3127945.245,1.7523184924E7
M,733,3128388.541,1.7503576005E7
K,975,3128288.118,1.7519902864E7
N,223,3128838.425,1.7527368253E7
M,734,3128348.369,1.7500372085E7
M,735,3128650.845,1.7510640102E7
O,128,3128888.693,1.7511817693E7
K,976,3128636.991,1.7522147051E7
M,736,3128444.74,1.7496888815E7
M,737,3128806.715,1.7510988074E7
M,738,3128345.503,1.749923833E7
L,408,3128706.676,1.7537846908E7
L,409,3128130.632,1.7528807423E7
P,306,3129146.628,1.7506149048E7
N,224,3128656.447,1.7543192762E7
M,739,3128777.443,1.750875002E7
M,740,3128809.482,1.7513618151E7
M,741,3129220.576,1.750464476E7
M,742,3128969.037,1.7508624501E7
K,977,3129177.793,1.7540964004E7
K,978,3128833.802,1.7540584206E7
M,743,3129166.491,1.7505908458E7
L,410,3129249.952,1.753142119E7
N,225,3127946.551,1.7525236961E7
P,307,3128064.402,1.7502085692E7
L,411,3128601.011,1.7536365262E7
L,412,3128433.537,1.7529628691E7
P,308,3128692.479,1.7504838166E7
L,413,3128272.106,1.7496802861E7
L,414,3128814.736,1.753509488E7
L,415,3128314.974,1.7535502263E7
N,226,3128649.927,1.7528271703E7
N,227,3129109.949,1.7523425428E7
M,744,3129031.415,1.7506978617E7
P,309,3128426.133,1.7503188537E7
M,745,3128674.12,1.7511588968E7
P,310,3128267.087,1.7507999737E7
K,979,3128593.385,1.7520603918E7
O,129,3128334.96,1.7515600322E7
N,228,3128259.529,1.7525306446E7
M,746,3128393.463,1.7498573249E7
L,416,3128564.277,1.7495460466E7
O,130,3128825.166,1.7514058394E7
M,747,3128689.317,1.7504146562E7
L,417,3128820.942,1.75370457E7
M,748,3129016.401,1.7501534283E7
O,131,3128581.84,1.7515629942E7
N,229,3128171.002,1.7524151644E7
M,749,3128849.8,1.7509934125E7
K,980,3128478.518,1.7521604045E7
M,750,3129197.504,1.7498524732E7
M,751,3128872.25,1.7508651422E7
M,752,3128694.627,1.7511017773E7
L,418,3128825.815,1.7536469923E7
M,753,3128739.542,1.7506432213E7
L,419,3128701.288,1.7495358373E7
N,230,3128638.996,1.7540537246E7
M,754,3128701.519,1.7497753681E7
M,755,3129002.511,1.7505023091E7
O,132,3128959.417,1.7516691284E7
R,43,3128176.294,1.7526776673E7
L,420,3129180.581,1.7497083292E7
O,133,3128935.148,1.7516771278E7
M,756,3129708.922,1.7511788796E7
N,231,3129689.807,1.7540317837E7
M,757,3129662.332,1.7508279383E7
P,311,3129643.286,1.750295886E7
P,312,3129921.66,1.7508935614E7
O,134,3129787.242,1.7513119816E7
N,232,3129128.704,1.7542599639E7
M,758,3130081.264,1.7513858913E7
M,759,3129931.608,1.7508997372E7
K,981,3129693.004,1.7537708227E7
P,313,3129952.973,1.7504252412E7
L,421,3129583.686,1.7531516824E7
P,314,3129899.664,1.7505169904E7
Q,83,3130204.787,1.7507686723E7
P,315,3130006.273,1.7505352958E7
P,316,3129885.506,1.750610364E7
K,982,3129416.295,1.7538138405E7
K,983,3129780.018,1.7529511124E7
P,317,3129985.864,1.7507209688E7
P,318,3129995.811,1.750182748E7
K,984,3128889.443,1.7539296671E7
P,319,3129621.185,1.7503950106E7
Q,84,3129356.162,1.7507100864E7
K,985,3130023.023,1.7520580245E7
P,320,3129403.878,1.7510145918E7
P,321,3130457.219,1.7508466396E7
L,422,3129980.067,1.7533401002E7
K,986,3129375.767,1.7522908352E7
N,233,3130047.071,1.7526160982E7
L,423,3129890.92,1.7497511412E7
K,987,3129494.281,1.7522807703E7
L,424,3129820.123,1.7494778333E7
M,760,3130062.303,1.7515478792E7
K,988,3130111.405,1.7525606062E7
M,761,3130613.552,1.7500648705E7
M,762,3130503.531,1.7503462855E7
M,763,3130698.3,1.75190263E7
M,764,3130618.971,1.7512494943E7
L,425,3130327.94,1.7533109816E7
K,989,3130806.906,1.7537302658E7
O,135,3129919.473,1.750871795E7
P,322,3130762.056,1.7508086417E7
L,426,3130443.802,1.7494227617E7
K,990,3130328.763,1.7521506803E7
K,991,3130572.453,1.7531010657E7
K,992,3130621.975,1.7521127222E7
P,323,3130001.183,1.7508843044E7
M,765,3131022.742,1.7510331646E7
L,427,3131016.683,1.7535337882E7
L,428,3130455.218,1.7496717333E7
L,429,3130934.498,1.7536886676E7
K,993,3130763.66,1.7523300907E7
M,766,3130867.343,1.7516218317E7
P,324,3131010.303,1.7510714547E7
L,430,3130330.942,1.7495747563E7
M,767,3130433.157,1.7509224688E7
P,325,3130997.633,1.7505232269E7
M,768,3130327.133,1.7512121842E7
K,994,3130092.169,1.7538046953E7
M,769,3130030.129,1.7502315763E7
O,136,3130359.329,1.7512575265E7
L,431,3130987.715,1.7495097866E7
K,995,3129998.322,1.7534180959E7
O,137,3130577.545,1.7514727601E7
P,326,3130158.672,1.7505326491E7
M,770,3130053.492,1.7503818337E7
K,996,3130243.847,1.7532152273E7
M,771,3130487.017,1.7511486301E7
M,772,3130205.895,1.7506901373E7
N,234,3130398.379,1.7528014877E7
N,235,3130299.758,1.7529489249E7
M,773,3130411.172,1.7514845022E7
M,774,3130843.687,1.7512180988E7
M,775,3130169.97,1.750662797E7
P,327,3130679.45,1.7501198124E7
M,776,3130478.912,1.7516947102E7
P,328,3130349.124,1.7500688456E7
P,329,3130339.23,1.7502805067E7
O,138,3130895.066,1.7513349789E7
P,330,3130983.231,1.7510769969E7
N,236,3130481.777,1.7529793623E7
M,777,3131176.239,1.7515715937E7
K,997,3130840.787,1.7532978185E7
M,778,3131232.767,1.7500284816E7
N,237,3130645.5,1.7524716866E7
K,998,3130865.324,1.7524297482E7
M,779,3131246.463,1.7511568597E7
N,238,3131081.395,1.7531482252E7
M,780,3131268.958,1.750257869E7
M,781,3131170.588,1.7504352116E7
M,782,3130960.809,1.7510532454E7
M,783,3131775.182,1.7511872901E7
K,999,3131383.78,1.7522967538E7
P,331,3131602.127,1.7500565184E7
M,784,3131315.452,1.7509046633E7
P,332,3130067.211,1.7509966109E7
M,785,3131054.622,1.7503951934E7
P,333,3131465.914,1.7508973695E7
M,786,3131341.712,1.7505814774E7
L,432,3131431.263,1.753702027E7
K,1000,3131247.139,1.7539861172E7
K,1001,3131778.226,1.7534224807E7
K,1002,3131476.41,1.7538800297E7
L,433,3131081.079,1.7495627657E7
N,239,3130793.072,1.7527247194E7
M,787,3131365.248,1.7507929972E7
N,240,3131313.284,1.7526101804E7
L,434,3131387.982,1.7497024829E7
M,788,3132032.07,1.7515246409E7
L,435,3132167.267,1.7496015354E7
P,334,3131972.917,1.7502729995E7
O,139,3132087.84,1.7514174425E7
K,1003,3132055.492,1.7524077187E7
O,140,3131995.734,1.750084857E7
O,141,3131954.115,1.7513445064E7
M,789,3132517.492,1.7500247617E7
Q,85,3131930.55,1.751590939E7
N,241,3131843.149,1.7532257436E7
M,790,3131764.519,1.750549477E7
M,791,3131758.367,1.7507405719E7
P,335,3132103.109,1.7518512272E7
K,1004,3132239.439,1.7541272805E7
P,336,3132789.986,1.7500651749E7
P,337,3132633.229,1.7502477927E7
M,792,3132250.193,1.7507108525E7
K,1005,3132666.306,1.7522911486E7
K,1006,3132595.106,1.7535298888E7
O,142,3132897.805,1.7515326852E7
Q,86,3132710.975,1.7516800202E7
M,793,3132736.995,1.7512300315E7
M,794,3132704.951,1.7505722682E7
M,795,3131790.502,1.7516961685E7
K,1007,3132473.517,1.7522243493E7
N,242,3131094.903,1.7541315446E7
M,796,3132268.73,1.7510413398E7
M,797,3132440.191,1.7511959783E7
Q,87,3132095.253,1.7516879338E7
M,798,3131942.143,1.7511342574E7
L,436,3132698.407,1.749694396E7
N,243,3132774.41,1.752512387E7
L,437,3132681.749,1.7496011746E7
L,438,3131863.683,1.7535027673E7
O,143,3132237.132,1.7500234041E7
K,1008,3131950.13,1.7533912068E7
M,799,3132910.511,1.7504248076E7
L,439,3131989.674,1.7495531539E7
N,244,3132275.538,1.7532263714E7
L,440,3132144.41,1.7536356214E7
P,338,3132209.531,1.7500780129E7
M,800,3131867.021,1.7504139931E7
M,801,3132797.684,1.7506661489E7
K,1009,3132993.858,1.7537785514E7
L,441,3132208.014,1.7536190596E7
K,1010,3132127.013,1.7538343423E7
K,1011,3132059.819,1.7540328542E7
M,802,3132380.77,1.7505757471E7
K,1012,3132224.424,1.7539995646E7
K,1013,3132292.675,1.7532783811E7
N,245,3132527.695,1.7531077826E7
K,1014,3132892.523,1.7521825377E7
O,144,3132611.232,1.7513486412E7
M,803,3131840.104,1.7518306013E7
M,804,3132713.731,1.7499564651E7
N,246,3132396.398,1.7524940911E7
O,145,3132630.691,1.7508822317E7
P,339,3132371.214,1.7502112175E7
P,340,3132536.879,1.7513512781E7
M,805,3132597.038,1.7516071711E7
O,146,3132653.463,1.7514279768E7
M,806,3132546.859,1.7511852737E7
K,1015,3133263.622,1.7532887985E7
K,1016,3132760.134,1.7523855587E7
M,807,3133191.799,1.7515727527E7
M,808,3133097.977,1.7504742982E7
K,1017,3133255.585,1.7534690028E7
O,147,3133383.962,1.7512392628E7
M,809,3132641.783,1.7518886314E7
P,341,3133404.84,1.7499510933E7
P,342,3133282.619,1.749910414E7
M,810,3132828.964,1.7503820503E7
L,442,3133031.32,1.7496048883E7
P,343,3132334.241,1.750192842E7
N,247,3133142.518,1.7541079044E7
K,1018,3134014.948,1.7532901517E7
L,443,3133522.48,1.7536889289E7
P,344,3133358.111,1.7500905744E7
M,811,3132703.417,1.7509900887E7
M,812,3134015.598,1.7514363353E7
M,813,3134040.286,1.7512186246E7
M,814,3133902.738,1.750393677E7
M,815,3134027.209,1.7511327486E7
K,1019,3133292.485,1.7522074085E7
M,816,3134246.899,1.7499204554E7
M,817,3134143.035,1.7498345152E7
M,818,3133368.1,1.7506658458E7
M,819,3133415.393,1.7508781331E7
M,820,3134801.229,1.7513486344E7
M,821,3134013.307,1.7505385833E7
P,345,3134729.663,1.751429486E7
O,148,3134638.681,1.7533387421E7
M,822,3134182.159,1.7502580132E7
N,248,3134148.677,1.7531162043E7
M,823,3134713.29,1.7508907725E7
M,824,3134307.696,1.7515457598E7
M,825,3134338.876,1.7502920675E7
K,1020,3134844.634,1.7534332576E7
N,249,3134509.225,1.753902844E7
P,346,3133929.135,1.7500662412E7
M,826,3134249.778,1.7510300232E7
L,444,3133695.791,1.7536650187E7
P,347,3134567.886,1.7500211502E7
M,827,3134247.223,1.7509486668E7
M,828,3134020.398,1.7504201664E7
M,829,3134598.564,1.750885646E7
K,1021,3134263.144,1.7533672268E7
K,1022,3134416.346,1.7537429776E7
N,250,3134702.765,1.7541087444E7
K,1023,3134274.427,1.753822428E7
M,830,3134244.96,1.7500035378E7
O,149,3134189.171,1.751029355E7
K,1024,3133866.372,1.753827856E7
O,150,3135191.2,1.7513781501E7
M,831,3134226.956,1.7507678732E7
N,251,3134580.949,1.7531925225E7
M,832,3134431.471,1.7506813403E7
K,1025,3134923.862,1.7539868494E7
M,833,3135132.914,1.7509213003E7
K,1026,3134429.468,1.753497284E7
M,834,3134702.22,1.7502152881E7
M,835,3134581.813,1.7513620898E7
M,836,3134609.269,1.7506037435E7
P,348,3134727.704,1.749907927E7
M,837,3134892.685,1.7506791027E7
L,445,3135234.085,1.7502881396E7
M,838,3135347.094,1.7512333435E7
K,1027,3134914.976,1.7535014937E7
M,839,3134881.748,1.7500657229E7
N,252,3135573.036,1.7533053384E7
L,446,3134694.07,1.7503437792E7
K,1028,3135413.844,1.7537865832E7
M,840,3135724.083,1.7500168709E7
M,841,3135858.136,1.7509730019E7
K,1029,3135827.14,1.7540541371E7
N,253,3135876.723,1.7541737681E7
L,447,3135956.219,1.7503774155E7
L,448,3136515.606,1.7505589304E7
L,449,3135853.207,1.7536272125E7
K,1030,3135505.119,1.7539630647E7
M,842,3136039.254,1.7499074227E7
L,450,3136342.296,1.7505263051E7
M,843,3136166.661,1.7508414402E7
M,844,3135646.015,1.7499782882E7
L,451,3136182.8,1.7507023098E7
L,452,3136475.373,1.7503122181E7
K,1031,3135531.946,1.7535493743E7
K,1032,3136352.874,1.7538533733E7
L,453,3136235.964,1.7507102933E7
L,454,3136102.291,1.7502339689E7
M,845,3135919.854,1.7509150254E7
L,455,3136303.122,1.7504964197E7
M,846,3136533.14,1.7508718031E7
L,456,3136274.807,1.7507094398E7
L,457,3136167.503,1.7503703328E7
K,1033,3136598.951,1.753634888E7
L,458,3136780.438,1.7502061011E7
N,254,3136709.75,1.7540843613E7
N,255,3136287.038,1.7533903444E7
K,1034,3136930.041,1.7534904254E7
M,847,3136937.366,1.7500106615E7
K,1035,3136064.084,1.7538827871E7
L,459,3137058.029,1.7537526572E7
K,1036,3137092.309,1.7537737624E7
L,460,3137138.204,1.750358594E7
M,848,3137067.417,1.7499299385E7
L,461,3137522.323,1.7507047955E7
L,462,3137604.477,1.7502491944E7
K,1037,3137811.892,1.7536737556E7
N,256,3137723.257,1.7539996053E7
L,463,3137000.86,1.7506779381E7
L,464,3137208.109,1.7508564217E7
L,465,3137785.11,1.7505938317E7
K,1038,3137258.432,1.7504023175E7
L,466,3137935.691,1.7501737765E7
L,467,3138202.343,1.7500110021E7
N,257,3138488.034,1.7535064799E7
L,468,3137869.127,1.7500576426E7
L,469,3137463.49,1.7503510223E7
L,470,3138228.665,1.7506052614E7
K,1039,3137565.732,1.7537839616E7
L,471,3137825.364,1.7507370994E7
L,472,3137794.69,1.7500280279E7
L,473,3137872.771,1.7507808636E7
L,474,3138036.364,1.750200255E7
K,1040,3138488.036,1.7536501966E7
L,475,3138470.703,1.7503615172E7
L,476,3138907.31,1.7502078316E7
L,477,3138450.365,1.7500605209E7
L,478,3137976.095,1.750222182E7
K,1041,3139314.306,1.7538766132E7
N,258,3138320.044,1.7539487089E7
K,1042,3140113.786,1.7536782596E7
K,1043,3139325.569,1.7537014604E7
L,479,3139994.4,1.750169072E7
L,480,3139335.717,1.7500923214E7
K,1044,3139678.341,1.7537861322E7
L,481,3139241.718,1.7501322644E7
L,482,3140053.97,1.7501778677E7
L,483,3139138.484,1.7500435067E7
K,1045,3139399.008,1.7502343903E7
N,259,3139905.536,1.7537429342E7
K,1046,3140273.431,1.7501743272E7
K,1047,3139806.166,1.7537804074E7
N,260,3139992.758,1.7539635766E7
K,1048,3140279.658,1.7536780269E7
K,1049,3140569.599,1.7500643177E7
K,1050,3141511.943,1.7538151882E7
N,261,3141449.523,1.7538457294E7
K,1051,3141745.358,1.7539308629E7
N,262,3141802.574,1.7539728793E7
K,1052,3143124.555,1.7539356706E7
N,263,3143057.934,1.753983488E7
P,349,3132977.663,1.7498393847E7
P,350,3133304.012,1.7500653968E7
P,351,3132083.663,1.7501772191E7
P,352,3131391.274,1.7502168609E7
